epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
66 | 27.9600 | 0.2892 | 0.7163 | 0.4583 | 1.1889 | 51.7885 | 0.2835 | 0.2352 | 6.2525 | 40.5420 | 0.2617 | 0.7589 | 0.4761 | 12.0830 | 65.9735 | 0.2407 | 0.2276 | 6.3978
67 | 29.0268 | 0.2880 | 0.7166 | 0.4626 | 1.1869 | 53.9176 | 0.2833 | 0.2338 | 6.2519 | 41.3571 | 0.2588 | 0.7597 | 0.4805 | 12.2263 | 67.4541 | 0.2400 | 0.2257 | 6.4076
68 | 29.8807 | 0.2865 | 0.7169 | 0.4660 | 1.1853 | 55.6226 | 0.2830 | 0.2324 | 6.2513 | 42.6902 | 0.2597 | 0.7597 | 0.4832 | 12.2631 | 70.0773 | 0.2400 | 0.2246 | 6.4037
69 | 30.5756 | 0.2856 | 0.7170 | 0.4685 | 1.1839 | 57.0105 | 0.2829 | 0.2311 | 6.2506 | 42.4904 | 0.2586 | 0.7599 | 0.4855 | 12.3664 | 69.5693 | 0.2398 | 0.2232 | 6.4141
70 | 30.5226 | 0.2845 | 0.7173 | 0.4712 | 1.1822 | 56.9023 | 0.2826 | 0.2300 | 6.2501 | 43.5393 | 0.2572 | 0.7599 | 0.4885 | 12.5364 | 71.4947 | 0.2398 | 0.2224 | 6.4109
71 | 31.3379 | 0.2835 | 0.7176 | 0.4737 | 1.1808 | 58.5308 | 0.2823 | 0.2290 | 6.2495 | 43.1426 | 0.2573 | 0.7601 | 0.4908 | 12.4064 | 70.8265 | 0.2396 | 0.2224 | 6.4085
72 | 31.7016 | 0.2826 | 0.7177 | 0.4759 | 1.1795 | 59.2566 | 0.2822 | 0.2276 | 6.2490 | 42.9096 | 0.2558 | 0.7610 | 0.4929 | 12.4143 | 70.3493 | 0.2387 | 0.2209 | 6.4101
73 | 31.8027 | 0.2817 | 0.7180 | 0.4781 | 1.1781 | 59.4573 | 0.2819 | 0.2261 | 6.2485 | 43.9360 | 0.2548 | 0.7618 | 0.4951 | 12.4708 | 72.3404 | 0.2378 | 0.2184 | 6.4140
74 | 31.6694 | 0.2806 | 0.7182 | 0.4805 | 1.1770 | 59.1886 | 0.2817 | 0.2247 | 6.2481 | 43.7387 | 0.2540 | 0.7618 | 0.4977 | 12.6791 | 71.7338 | 0.2378 | 0.2160 | 6.4165
75 | 31.8706 | 0.2798 | 0.7185 | 0.4831 | 1.1760 | 59.5880 | 0.2814 | 0.2230 | 6.2479 | 43.4483 | 0.2531 | 0.7625 | 0.5004 | 12.4181 | 71.4095 | 0.2371 | 0.2165 | 6.4129
76 | 31.7394 | 0.2784 | 0.7188 | 0.4864 | 1.1749 | 59.3224 | 0.2811 | 0.2216 | 6.2472 | 43.1943 | 0.2535 | 0.7625 | 0.5029 | 12.0983 | 71.2168 | 0.2372 | 0.2147 | 6.4073
77 | 31.7558 | 0.2776 | 0.7189 | 0.4888 | 1.1741 | 59.3525 | 0.2809 | 0.2199 | 6.2468 | 42.9818 | 0.2526 | 0.7627 | 0.5043 | 12.2417 | 70.6459 | 0.2369 | 0.2133 | 6.4127
78 | 31.6894 | 0.2770 | 0.7191 | 0.4904 | 1.1728 | 59.2186 | 0.2807 | 0.2185 | 6.2466 | 42.6863 | 0.2521 | 0.7629 | 0.5069 | 12.1099 | 70.1827 | 0.2368 | 0.2123 | 6.4083
79 | 31.5321 | 0.2763 | 0.7193 | 0.4932 | 1.1720 | 58.9000 | 0.2805 | 0.2172 | 6.2462 | 42.4252 | 0.2516 | 0.7631 | 0.5095 | 12.1287 | 69.6376 | 0.2365 | 0.2117 | 6.4052
80 | 31.1443 | 0.2754 | 0.7196 | 0.4954 | 1.1712 | 58.1223 | 0.2803 | 0.2161 | 6.2458 | 41.6297 | 0.2530 | 0.7626 | 0.5112 | 12.0448 | 68.1254 | 0.2370 | 0.2089 | 6.4053
81 | 31.2875 | 0.2751 | 0.7199 | 0.4969 | 1.1699 | 58.4072 | 0.2800 | 0.2149 | 6.2455 | 42.1035 | 0.2506 | 0.7644 | 0.5121 | 11.9725 | 69.1455 | 0.2353 | 0.2078 | 6.4017
82 | 31.2193 | 0.2744 | 0.7201 | 0.4986 | 1.1685 | 58.2695 | 0.2798 | 0.2137 | 6.2453 | 41.5238 | 0.2500 | 0.7638 | 0.5141 | 11.8338 | 68.1231 | 0.2358 | 0.2081 | 6.4018
83 | 31.1577 | 0.2733 | 0.7203 | 0.5002 | 1.1675 | 58.1462 | 0.2796 | 0.2127 | 6.2451 | 41.0936 | 0.2482 | 0.7643 | 0.5149 | 11.7278 | 67.3700 | 0.2353 | 0.2062 | 6.3994
84 | 30.5916 | 0.2722 | 0.7205 | 0.5017 | 1.1665 | 57.0136 | 0.2794 | 0.2114 | 6.2450 | 41.2720 | 0.2467 | 0.7642 | 0.5163 | 11.8149 | 67.6379 | 0.2354 | 0.2055 | 6.4115
85 | 30.4833 | 0.2710 | 0.7207 | 0.5034 | 1.1657 | 56.7965 | 0.2792 | 0.2101 | 6.2448 | 40.5404 | 0.2460 | 0.7650 | 0.5179 | 11.6958 | 66.2923 | 0.2347 | 0.2037 | 6.4030
86 | 30.0332 | 0.2704 | 0.7209 | 0.5038 | 1.1648 | 55.8971 | 0.2789 | 0.2089 | 6.2447 | 40.1319 | 0.2454 | 0.7649 | 0.5185 | 11.7036 | 65.4670 | 0.2347 | 0.2027 | 6.4059
87 | 29.3866 | 0.2695 | 0.7212 | 0.5051 | 1.1638 | 54.6035 | 0.2787 | 0.2078 | 6.2446 | 39.1396 | 0.2444 | 0.7653 | 0.5195 | 11.6179 | 63.5665 | 0.2343 | 0.2024 | 6.4106
88 | 28.4305 | 0.2687 | 0.7214 | 0.5061 | 1.1630 | 52.6913 | 0.2785 | 0.2067 | 6.2445 | 38.1863 | 0.2444 | 0.7653 | 0.5201 | 11.6148 | 61.6629 | 0.2343 | 0.2006 | 6.4029
89 | 27.4150 | 0.2678 | 0.7216 | 0.5063 | 1.1620 | 50.6624 | 0.2782 | 0.2057 | 6.2443 | 37.4899 | 0.2428 | 0.7658 | 0.5201 | 11.6237 | 60.2633 | 0.2338 | 0.2000 | 6.4044
90 | 26.1355 | 0.2668 | 0.7218 | 0.5066 | 1.1610 | 48.1052 | 0.2781 | 0.2048 | 6.2443 | 36.1566 | 0.2423 | 0.7657 | 0.5203 | 11.4563 | 57.7643 | 0.2339 | 0.1994 | 6.4082
91 | 24.5802 | 0.2661 | 0.7219 | 0.5064 | 1.1603 | 44.9970 | 0.2779 | 0.2039 | 6.2443 | 34.8296 | 0.2416 | 0.7662 | 0.5200 | 11.5935 | 54.9744 | 0.2334 | 0.1982 | 6.4061
92 | 23.0829 | 0.2655 | 0.7221 | 0.5060 | 1.1596 | 42.0046 | 0.2778 | 0.2031 | 6.2442 | 33.6319 | 0.2409 | 0.7663 | 0.5197 | 11.5558 | 52.6186 | 0.2333 | 0.1978 | 6.4052
93 | 21.8366 | 0.2650 | 0.7222 | 0.5055 | 1.1590 | 39.5142 | 0.2776 | 0.2025 | 6.2441 | 32.7911 | 0.2404 | 0.7662 | 0.5193 | 11.4147 | 51.0799 | 0.2334 | 0.1973 | 6.4077
94 | 20.9008 | 0.2647 | 0.7224 | 0.5048 | 1.1585 | 37.6452 | 0.2775 | 0.2018 | 6.2440 | 32.0078 | 0.2400 | 0.7665 | 0.5186 | 11.5225 | 49.4072 | 0.2331 | 0.1967 | 6.4073
95 | 20.1664 | 0.2642 | 0.7225 | 0.5042 | 1.1579 | 36.1788 | 0.2774 | 0.2013 | 6.2439 | 31.4413 | 0.2400 | 0.7666 | 0.5183 | 11.4516 | 48.3459 | 0.2330 | 0.1961 | 6.4035
96 | 19.5521 | 0.2641 | 0.7227 | 0.5036 | 1.1572 | 34.9519 | 0.2772 | 0.2008 | 6.2438 | 31.0437 | 0.2397 | 0.7668 | 0.5177 | 11.4793 | 47.5241 | 0.2328 | 0.1958 | 6.4045
97 | 19.1076 | 0.2638 | 0.7228 | 0.5029 | 1.1566 | 34.0654 | 0.2771 | 0.2005 | 6.2436 | 30.6848 | 0.2394 | 0.7668 | 0.5171 | 11.4427 | 46.8452 | 0.2328 | 0.1956 | 6.4021
98 | 18.8031 | 0.2634 | 0.7228 | 0.5024 | 1.1566 | 33.4579 | 0.2770 | 0.2003 | 6.2435 | 30.4797 | 0.2392 | 0.7670 | 0.5167 | 11.4595 | 46.4187 | 0.2326 | 0.1953 | 6.4033
99 | 18.6495 | 0.2635 | 0.7229 | 0.5021 | 1.1563 | 33.1515 | 0.2770 | 0.2002 | 6.2433 | 30.4079 | 0.2394 | 0.7670 | 0.5165 | 11.4547 | 46.2802 | 0.2326 | 0.1954 | 6.4024
100 | 18.5975 | 0.2635 | 0.7229 | 0.5019 | 1.1560 | 33.0480 | 0.2769 | 0.2002 | 6.2430 | 30.3660 | 0.2394 | 0.7670 | 0.5164 | 11.4593 | 46.1921 | 0.2326 | 0.1953 | 6.4016
epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
1 | 29.6480 | 0.3310 | 0.7923 | 0.7351 | 1.3620 | 54.2039 | 0.2075 | 0.2602 | 5.2428 | 234.9109 | 0.2283 | 0.9726 | 0.8366 | 86.7732 | 378.8624 | 0.0250 | 0.1631 | 5.7414
2 | 25.0153 | 0.3150 | 0.7832 | 0.7107 | 1.2287 | 45.1731 | 0.2167 | 0.2747 | 5.2275 | 272.7064 | 0.2316 | 0.9787 | 0.7670 | 123.8042 | 417.5201 | 0.0172 | 0.2150 | 5.8133
3 | 30.6750 | 0.3237 | 0.7835 | 0.6496 | 1.2300 | 56.5953 | 0.2163 | 0.3137 | 5.2293 | 294.5105 | 0.2322 | 0.9795 | 0.7197 | 164.0746 | 420.9290 | 0.0159 | 0.2411 | 5.8739
4 | 36.7900 | 0.3212 | 0.7836 | 0.6394 | 1.2303 | 68.8502 | 0.2162 | 0.2935 | 5.2284 | 312.5994 | 0.2276 | 0.9794 | 0.7141 | 195.9154 | 425.2461 | 0.0162 | 0.2141 | 5.9830
5 | 44.7901 | 0.3153 | 0.7827 | 0.6405 | 1.2301 | 84.8623 | 0.2171 | 0.2590 | 5.2256 | 347.8974 | 0.2181 | 0.9773 | 0.6977 | 261.9433 | 429.7652 | 0.0186 | 0.2010 | 6.2200
6 | 19.2822 | 0.2974 | 0.7825 | 0.7669 | 1.2294 | 33.6311 | 0.2173 | 0.1413 | 5.2202 | 32.6542 | 0.2127 | 0.9899 | 0.9900 | 60.5405 | 0.0000 | 0.0014 | 0.0000 | 6.3785
7 | 7.1819 | 0.3042 | 0.7862 | 0.8013 | 1.2288 | 9.3411 | 0.2137 | 0.0949 | 5.2244 | 106.7627 | 0.2297 | 0.9897 | 0.9900 | 208.9184 | 0.0000 | 0.0021 | 0.0000 | 5.9651
8 | 5.5831 | 0.2847 | 0.7861 | 0.8293 | 1.2283 | 6.1272 | 0.2137 | 0.0696 | 5.2218 | 55.8748 | 0.2955 | 0.9900 | 0.9900 | 107.1690 | 0.0000 | 0.0003 | 0.0000 | 5.3799
9 | 7.6785 | 0.2558 | 0.7820 | 0.8486 | 1.2281 | 10.3465 | 0.2178 | 0.0525 | 5.2130 | 5.3990 | 0.2651 | 0.9900 | 0.9900 | 6.2973 | 0.0000 | 0.0001 | 0.0000 | 5.2242
10 | 13.2370 | 0.2349 | 0.7776 | 0.8658 | 1.2283 | 21.4805 | 0.2222 | 0.0392 | 5.2036 | 2.1951 | 0.2124 | 0.9900 | 0.9900 | 0.0032 | 0.0000 | 0.0000 | 0.0000 | 5.0969
11 | 17.5547 | 0.2097 | 0.7735 | 0.8905 | 1.2282 | 30.1255 | 0.2263 | 0.0244 | 5.1967 | 3.7765 | 0.2179 | 0.9900 | 0.9900 | 0.0001 | 3.1522 | 0.0000 | 0.0000 | 5.1552
12 | 16.1897 | 0.2076 | 0.7735 | 0.8920 | 1.2282 | 27.3969 | 0.2264 | 0.0161 | 5.1962 | 46.7706 | 0.2185 | 0.9900 | 0.9869 | 0.0004 | 89.1414 | 0.0000 | 0.0008 | 5.2019
13 | 45.4493 | 0.1803 | 0.7723 | 0.9105 | 1.2282 | 85.9361 | 0.2275 | 0.0077 | 5.1934 | 66.6061 | 0.1244 | 0.9900 | 0.9866 | 14.9524 | 114.0519 | 0.0001 | 0.0002 | 5.1682
14 | 116.0357 | 0.1377 | 0.7734 | 0.9712 | 1.2283 | 227.0704 | 0.2264 | 0.0012 | 5.1934 | 242.4040 | 0.0793 | 0.9898 | 0.9890 | 257.4028 | 223.2854 | 0.0015 | 0.0002 | 5.1317
15 | 88.0831 | 0.0895 | 0.7594 | 0.9851 | 1.2285 | 171.2630 | 0.2404 | 0.0004 | 5.1756 | 13.1105 | 0.0820 | 0.9900 | 0.9900 | 10.8396 | 11.2535 | 0.0001 | 0.0000 | 5.1370
16 | 4.8469 | 0.0872 | 0.7602 | 0.9893 | 1.2285 | 4.7853 | 0.2397 | 0.0000 | 5.1758 | 4.9008 | 0.0751 | 0.9900 | 0.9900 | 3.0991 | 2.5846 | 0.0000 | 0.0000 | 5.1924
17 | 3.1606 | 0.0771 | 0.7554 | 0.9899 | 1.2286 | 1.4417 | 0.2445 | 0.0000 | 5.1704 | 3.6067 | 0.0756 | 0.9900 | 0.9900 | 0.0530 | 3.0412 | 0.0000 | 0.0000 | 5.1960
18 | 2.8071 | 0.0762 | 0.7550 | 0.9899 | 1.2287 | 0.7371 | 0.2449 | 0.0000 | 5.1697 | 2.4719 | 0.0738 | 0.9900 | 0.9900 | 0.0601 | 0.7691 | 0.0000 | 0.0000 | 5.1813
19 | 2.7280 | 0.0745 | 0.7549 | 0.9899 | 1.2287 | 0.5825 | 0.2450 | 0.0000 | 5.1694 | 2.2880 | 0.0747 | 0.9900 | 0.9900 | 0.2360 | 0.2254 | 0.0000 | 0.0000 | 5.1574
epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
1 | 40.5484 | 0.3494 | 0.7883 | 0.5639 | 1.3627 | 76.3175 | 0.2115 | 0.4385 | 5.2426 | 199.0713 | 0.2712 | 0.9572 | 0.5790 | 119.7107 | 274.7611 | 0.0413 | 0.4272 | 5.5231
2 | 31.5070 | 0.3597 | 0.7754 | 0.3822 | 1.2309 | 58.7365 | 0.2245 | 0.6150 | 5.2342 | 140.4484 | 0.2788 | 0.9451 | 0.4586 | 121.1214 | 156.3607 | 0.0537 | 0.5261 | 5.4881
3 | 25.5465 | 0.3572 | 0.7747 | 0.3501 | 1.2326 | 46.8844 | 0.2252 | 0.6032 | 5.2368 | 138.3500 | 0.2661 | 0.9443 | 0.4679 | 130.9631 | 142.2644 | 0.0544 | 0.4784 | 5.7530
4 | 22.3158 | 0.3511 | 0.7738 | 0.3359 | 1.2330 | 40.4652 | 0.2261 | 0.5638 | 5.2362 | 128.2348 | 0.2643 | 0.9409 | 0.4404 | 123.6418 | 129.3675 | 0.0581 | 0.4490 | 5.9093
5 | 19.6427 | 0.3460 | 0.7716 | 0.3135 | 1.2334 | 35.1780 | 0.2282 | 0.5187 | 5.2344 | 116.5083 | 0.2630 | 0.9306 | 0.4367 | 110.5469 | 119.0037 | 0.0685 | 0.3995 | 5.9917
6 | 17.2084 | 0.3432 | 0.7700 | 0.3012 | 1.2337 | 30.3427 | 0.2298 | 0.4517 | 5.2337 | 113.3380 | 0.2768 | 0.9151 | 0.4116 | 109.0492 | 114.3142 | 0.0841 | 0.3522 | 5.6893
7 | 15.5688 | 0.3426 | 0.7675 | 0.2841 | 1.2339 | 27.1035 | 0.2323 | 0.3840 | 5.2332 | 105.8502 | 0.3008 | 0.8878 | 0.3965 | 101.7810 | 106.7379 | 0.1117 | 0.2945 | 5.1781
8 | 13.9895 | 0.3423 | 0.7645 | 0.2762 | 1.2344 | 23.9670 | 0.2353 | 0.3165 | 5.2325 | 96.2357 | 0.3242 | 0.8689 | 0.3788 | 89.5439 | 99.7826 | 0.1307 | 0.2398 | 4.9972
9 | 12.6810 | 0.3443 | 0.7619 | 0.2692 | 1.2348 | 21.3647 | 0.2379 | 0.2554 | 5.2319 | 92.1405 | 0.3207 | 0.8598 | 0.3797 | 80.6140 | 100.5456 | 0.1398 | 0.1930 | 4.9565
10 | 11.7651 | 0.3397 | 0.7603 | 0.2908 | 1.2358 | 19.5013 | 0.2396 | 0.2034 | 5.2303 | 81.6127 | 0.3099 | 0.8381 | 0.3972 | 61.6035 | 98.5300 | 0.1616 | 0.1559 | 5.0285
11 | 11.0071 | 0.3334 | 0.7593 | 0.3255 | 1.2363 | 17.9303 | 0.2405 | 0.1679 | 5.2295 | 75.1450 | 0.3177 | 0.8343 | 0.4194 | 50.4512 | 96.6894 | 0.1654 | 0.1347 | 5.1473
12 | 10.4845 | 0.3278 | 0.7588 | 0.3566 | 1.2369 | 16.8342 | 0.2410 | 0.1485 | 5.2286 | 69.7116 | 0.2993 | 0.8314 | 0.4489 | 45.7458 | 90.5108 | 0.1683 | 0.1219 | 5.1701
13 | 10.7877 | 0.3192 | 0.7587 | 0.3970 | 1.2370 | 17.3775 | 0.2411 | 0.1355 | 5.2271 | 70.5213 | 0.2886 | 0.8236 | 0.4769 | 42.2732 | 95.5887 | 0.1761 | 0.1138 | 5.0917
14 | 13.3190 | 0.3101 | 0.7586 | 0.4394 | 1.2374 | 22.3734 | 0.2412 | 0.1273 | 5.2257 | 72.3403 | 0.2690 | 0.8184 | 0.5156 | 43.1540 | 98.3188 | 0.1813 | 0.1078 | 5.0774
15 | 17.3078 | 0.3013 | 0.7588 | 0.4816 | 1.2378 | 30.2832 | 0.2410 | 0.1211 | 5.2244 | 75.3439 | 0.2701 | 0.8121 | 0.5487 | 42.2534 | 105.1707 | 0.1876 | 0.1026 | 5.0773
16 | 21.9450 | 0.2958 | 0.7592 | 0.5139 | 1.2381 | 39.5032 | 0.2406 | 0.1168 | 5.2237 | 77.8638 | 0.2777 | 0.8118 | 0.5706 | 43.0766 | 109.3287 | 0.1880 | 0.1014 | 5.0856
17 | 29.4677 | 0.2914 | 0.7596 | 0.5394 | 1.2384 | 54.5057 | 0.2403 | 0.1147 | 5.2229 | 82.5053 | 0.2608 | 0.8182 | 0.5891 | 42.2399 | 119.4324 | 0.1815 | 0.1004 | 5.0830
18 | 35.3384 | 0.2870 | 0.7599 | 0.5587 | 1.2387 | 66.2164 | 0.2400 | 0.1140 | 5.2218 | 85.5452 | 0.2581 | 0.8143 | 0.6053 | 41.3143 | 126.4175 | 0.1855 | 0.1002 | 5.1057
19 | 39.2605 | 0.2828 | 0.7601 | 0.5738 | 1.2389 | 74.0381 | 0.2398 | 0.1136 | 5.2212 | 87.9435 | 0.2596 | 0.8102 | 0.6147 | 40.7459 | 131.7693 | 0.1895 | 0.1003 | 5.0925
20 | 42.4465 | 0.2803 | 0.7603 | 0.5884 | 1.2392 | 80.3852 | 0.2396 | 0.1132 | 5.2202 | 81.2970 | 0.2538 | 0.8141 | 0.6274 | 40.1867 | 119.0123 | 0.1856 | 0.1004 | 5.1311
21 | 45.7072 | 0.2776 | 0.7604 | 0.6019 | 1.2393 | 86.8850 | 0.2394 | 0.1130 | 5.2196 | 89.0900 | 0.2551 | 0.8116 | 0.6378 | 40.0498 | 134.7166 | 0.1881 | 0.1003 | 5.1372
22 | 49.2702 | 0.2759 | 0.7606 | 0.6110 | 1.2392 | 93.9957 | 0.2393 | 0.1137 | 5.2191 | 90.9207 | 0.2470 | 0.8170 | 0.6442 | 39.9128 | 138.5057 | 0.1826 | 0.1004 | 5.1640
23 | 52.3479 | 0.2745 | 0.7606 | 0.6183 | 1.2394 | 100.1392 | 0.2392 | 0.1145 | 5.2184 | 95.9884 | 0.2486 | 0.8138 | 0.6484 | 39.4787 | 149.0695 | 0.1859 | 0.1021 | 5.1714
24 | 55.2094 | 0.2728 | 0.7607 | 0.6234 | 1.2394 | 105.8553 | 0.2392 | 0.1152 | 5.2177 | 96.7441 | 0.2390 | 0.8132 | 0.6540 | 40.5991 | 149.4700 | 0.1865 | 0.1016 | 5.1676
25 | 58.2488 | 0.2709 | 0.7607 | 0.6287 | 1.2397 | 111.9271 | 0.2392 | 0.1158 | 5.2170 | 97.2369 | 0.2358 | 0.8181 | 0.6565 | 39.4983 | 151.5466 | 0.1816 | 0.1021 | 5.1870
26 | 61.3601 | 0.2708 | 0.7607 | 0.6321 | 1.2400 | 118.1430 | 0.2391 | 0.1163 | 5.2166 | 99.9717 | 0.2366 | 0.8177 | 0.6586 | 39.5130 | 156.9958 | 0.1819 | 0.1033 | 5.1936
27 | 64.2066 | 0.2705 | 0.7608 | 0.6328 | 1.2404 | 123.8344 | 0.2390 | 0.1166 | 5.2165 | 103.2593 | 0.2288 | 0.8225 | 0.6605 | 41.0768 | 162.0073 | 0.1771 | 0.1023 | 5.2177
28 | 65.5499 | 0.2696 | 0.7608 | 0.6348 | 1.2405 | 126.5188 | 0.2390 | 0.1167 | 5.2161 | 105.9169 | 0.2282 | 0.8230 | 0.6598 | 40.8742 | 167.5260 | 0.1766 | 0.1032 | 5.2254
29 | 66.1848 | 0.2700 | 0.7609 | 0.6324 | 1.2404 | 127.7926 | 0.2390 | 0.1162 | 5.2162 | 102.7396 | 0.2245 | 0.8265 | 0.6571 | 40.3781 | 161.6707 | 0.1731 | 0.1013 | 5.2530
30 | 67.1399 | 0.2702 | 0.7609 | 0.6285 | 1.2408 | 129.7099 | 0.2390 | 0.1150 | 5.2161 | 106.7049 | 0.2249 | 0.8268 | 0.6554 | 41.1680 | 168.8137 | 0.1728 | 0.0998 | 5.2498
31 | 67.8431 | 0.2707 | 0.7609 | 0.6265 | 1.2410 | 131.1190 | 0.2389 | 0.1139 | 5.2162 | 107.5196 | 0.2216 | 0.8283 | 0.6539 | 41.0606 | 170.5563 | 0.1712 | 0.0998 | 5.2571
32 | 69.4258 | 0.2702 | 0.7609 | 0.6244 | 1.2413 | 134.2892 | 0.2390 | 0.1127 | 5.2163 | 110.7607 | 0.2208 | 0.8288 | 0.6510 | 41.4746 | 176.6290 | 0.1708 | 0.0978 | 5.2748
33 | 70.3279 | 0.2707 | 0.7609 | 0.6233 | 1.2415 | 136.0943 | 0.2390 | 0.1114 | 5.2165 | 108.5438 | 0.2220 | 0.8287 | 0.6526 | 41.6439 | 172.0206 | 0.1708 | 0.0967 | 5.2712
34 | 69.8815 | 0.2707 | 0.7609 | 0.6232 | 1.2418 | 135.2013 | 0.2389 | 0.1106 | 5.2165 | 108.7403 | 0.2200 | 0.8328 | 0.6548 | 42.0455 | 172.0013 | 0.1668 | 0.0951 | 5.2935
35 | 69.1471 | 0.2695 | 0.7609 | 0.6240 | 1.2418 | 133.7336 | 0.2389 | 0.1097 | 5.2162 | 109.9725 | 0.2166 | 0.8324 | 0.6548 | 42.0957 | 174.4207 | 0.1671 | 0.0947 | 5.3135
36 | 69.5904 | 0.2686 | 0.7609 | 0.6230 | 1.2418 | 134.6239 | 0.2389 | 0.1094 | 5.2159 | 109.9908 | 0.2179 | 0.8335 | 0.6509 | 41.9185 | 174.6372 | 0.1660 | 0.0949 | 5.3145
37 | 70.7733 | 0.2696 | 0.7609 | 0.6198 | 1.2417 | 136.9943 | 0.2389 | 0.1098 | 5.2161 | 108.8997 | 0.2154 | 0.8336 | 0.6471 | 39.9584 | 174.4256 | 0.1659 | 0.0960 | 5.3314
38 | 71.4951 | 0.2694 | 0.7609 | 0.6155 | 1.2417 | 138.4466 | 0.2389 | 0.1106 | 5.2164 | 112.5869 | 0.2144 | 0.8353 | 0.6441 | 40.5951 | 181.1681 | 0.1642 | 0.0963 | 5.3296
39 | 71.6205 | 0.2705 | 0.7609 | 0.6125 | 1.2417 | 138.7013 | 0.2390 | 0.1116 | 5.2167 | 112.9294 | 0.2159 | 0.8357 | 0.6403 | 40.0544 | 182.3949 | 0.1638 | 0.0980 | 5.3489
40 | 70.7581 | 0.2723 | 0.7609 | 0.6114 | 1.2415 | 136.9753 | 0.2390 | 0.1128 | 5.2171 | 110.5373 | 0.2154 | 0.8354 | 0.6380 | 39.7743 | 177.8949 | 0.1640 | 0.0986 | 5.3639
41 | 71.2867 | 0.2733 | 0.7609 | 0.6088 | 1.2415 | 138.0355 | 0.2389 | 0.1140 | 5.2174 | 111.8491 | 0.2159 | 0.8368 | 0.6348 | 39.2133 | 181.0789 | 0.1626 | 0.0992 | 5.3845
42 | 72.1647 | 0.2738 | 0.7610 | 0.6073 | 1.2417 | 139.7933 | 0.2389 | 0.1150 | 5.2175 | 110.3718 | 0.2165 | 0.8361 | 0.6335 | 39.4065 | 177.9332 | 0.1633 | 0.1007 | 5.3889
43 | 74.2544 | 0.2747 | 0.7610 | 0.6043 | 1.2415 | 143.9771 | 0.2388 | 0.1164 | 5.2177 | 116.4078 | 0.2169 | 0.8372 | 0.6294 | 38.8786 | 190.5358 | 0.1622 | 0.1019 | 5.4029
44 | 78.0234 | 0.2753 | 0.7612 | 0.5989 | 1.2413 | 151.5245 | 0.2387 | 0.1179 | 5.2178 | 120.9183 | 0.2173 | 0.8371 | 0.6225 | 39.2606 | 199.1872 | 0.1623 | 0.1031 | 5.4080
45 | 81.5844 | 0.2758 | 0.7614 | 0.5917 | 1.2411 | 158.6598 | 0.2385 | 0.1191 | 5.2179 | 117.0307 | 0.2172 | 0.8351 | 0.6160 | 37.1133 | 193.5757 | 0.1643 | 0.1047 | 5.4144
46 | 83.1667 | 0.2755 | 0.7615 | 0.5873 | 1.2406 | 161.8338 | 0.2383 | 0.1196 | 5.2180 | 115.3533 | 0.2171 | 0.8344 | 0.6086 | 36.5452 | 190.8042 | 0.1650 | 0.1072 | 5.4220
47 | 84.2992 | 0.2763 | 0.7617 | 0.5835 | 1.2402 | 164.1047 | 0.2381 | 0.1204 | 5.2185 | 115.6282 | 0.2185 | 0.8344 | 0.6041 | 35.4364 | 192.4675 | 0.1649 | 0.1079 | 5.4300
48 | 84.9376 | 0.2776 | 0.7619 | 0.5809 | 1.2401 | 165.3841 | 0.2380 | 0.1210 | 5.2190 | 116.3799 | 0.2204 | 0.8329 | 0.5992 | 35.3472 | 194.0660 | 0.1665 | 0.1077 | 5.4474
49 | 85.1443 | 0.2789 | 0.7621 | 0.5807 | 1.2404 | 165.7945 | 0.2378 | 0.1215 | 5.2194 | 116.2490 | 0.2234 | 0.8328 | 0.5982 | 34.9887 | 194.1569 | 0.1666 | 0.1084 | 5.4597
50 | 85.1957 | 0.2800 | 0.7623 | 0.5801 | 1.2404 | 165.8956 | 0.2375 | 0.1217 | 5.2198 | 115.6626 | 0.2220 | 0.8320 | 0.5973 | 34.5773 | 193.3993 | 0.1673 | 0.1086 | 5.4712
51 | 85.2274 | 0.2806 | 0.7625 | 0.5782 | 1.2401 | 165.9617 | 0.2373 | 0.1214 | 5.2202 | 116.3783 | 0.2236 | 0.8323 | 0.5963 | 35.1216 | 194.2812 | 0.1670 | 0.1076 | 5.4891
52 | 85.2783 | 0.2809 | 0.7628 | 0.5780 | 1.2401 | 166.0627 | 0.2371 | 0.1211 | 5.2204 | 116.6868 | 0.2250 | 0.8311 | 0.5965 | 34.4892 | 195.5304 | 0.1683 | 0.1076 | 5.4865
